Sarcastic	آج کل پاکستانی یعنی کراچی کے ڈرامے دیکھ کر ڈر ہی لگنے لگا ہے ۔۔۔۔۔ ہر ڈرامہ میں بس اسٹار جیسی سازیشیں ۔۔۔۔ تو کہیں ایک لڑکی دو لڑکے ۔۔۔ کہیں ایک لڑکا دو لڑکیاں ۔۔۔اب تو واقع ہمارے ڈراموں میں بھی ڈرامہ بازیاں ہی دکھائ جارہی ہیں 😋
Sarcastic	یہ تب کی ویڈیو ہے جب چھوٹا گنجا شیطان غدار وزیراعلیٰ تھا اور بڑا گنجا شیطان غدار وزیراعظم 😡😡😡😡😡😡
Non-Sarcastic	میں بھی جناب ان میں سے ہی ہوں✋
Non-Sarcastic	تو کدھر مر کھپ گئی تھی😡😡😡
Non-Sarcastic	سچ تو یہ ھی ھے 💔💔💔
Non-Sarcastic	انشااللہ فالو بیک 💯 مارخورز نہیں ھوں قائل کسی کی بھی بات کا___ 🤔 میرا اپنا اصول، اپنی ا…
Sarcastic	کراچی آ پریشن میں بھی پولیس غیرت دیکھا دیتی کہ `` اوپر `` کے آ رڈر نہیں ماننے، لیکن وہ مہاجروں کے خلاف آ پریشن تھا اور یہ پنجاب کا صفدر ہے🔥💯
Sarcastic	لفافوں_کی_فیک_نیوز کیپٹن صفدر کی گرفتاری نے ثابت کر دیا کہ۔ غریب آدمی کی بیوی مشہور قومی چور کی بیٹی ھو تو اس کو پہلے تو موقع نہیں ملتا، موقع مل جائے تو جگہ نہیں ملتی اور اگر موقع اور جگہ دونوں مل جائیں تو چھاپہ پڑ جاتا ہے 😂
Sarcastic	صفدر کو قانون توڑنے پر گرفتار کرنا ظلم تھا جبکہ جمہوریت یہ ہے 👇 • عیان علی آزاد گھومےاور اسکا تفتیشی افسر قتل ہو جائے…
Sarcastic	آپ کو تو جڑ سے کاٹ دیں گے 😷
Non-Sarcastic	جی سب سو گے ہیں 😀😀😀😀
Non-Sarcastic	یارا پتا نہیں کیوں لیکن رشتے دار خصوصاً کزن میں خدا بننے کا کیڑا باکثرت پایا جاتا ہے 😁
Non-Sarcastic	وہ تنظیم سازی کر رہی تھی 🤦🏻‍♂️🤦🏻‍♂️
Non-Sarcastic	👈💞محبت کے بدلے محبت 💞
Sarcastic	جس کا خون ہی حرامی ہو ... باپ نامعلوم ہو.. لیڈر کتا غدار ہو قادیانی یار ہے اس کے دگڑ دلے بھی اب بولیں گے 😡😡😡😡 تیری اوقات صرف ایک پلیٹ کھوتا بریانی ہے بسس اب نکل ... گندی نالی کا کیڑا
Sarcastic	کوئی یہاں فارغ ھے۔ مجھے ایک خاص شخص کی شکایت کرنی ھے😂
Sarcastic	راجہ صاحب بیگ بوس سے ہو کے آئی ہے۔ کچھ بھی مائنڈ نہیں کرتی۔ 😛
Sarcastic	انسان کو بس ایک آدھ بار ہی آزمانا چاہیئے پھر جو اس کا رنگ ہوتا ہے، وہی اصلی رنگ ہوتا ہے۔اُس کے بعد وہ آپ کو نہیں، آپ خود کو دھوکہ دیتے ہیں.🔥 😔😏😔
Non-Sarcastic	خدا کرے تیری آنکھیں ہمیشہ ہنستی رہیں یہ آنکھیں،،جن کو کبھی دُکھ کا حوصلہ نہ ہو 💔🔥 ❤️
Non-Sarcastic	خدا اس بندے پر رحمت کرے جس نے اپنی رحمت کو اپنے سے دور کردیا اور ہوائے نفس کو کنٹرول کیا۔ نہج البلاغہ، ص557 ■ نفس پر…
Non-Sarcastic	دنیا کا وہ واحد کام جو ٹھرکی نہیں کر سکتا ۔ ۔ ۔ ۔ وہ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ ۔ مجھے بھی نہیں پتہ ٹھرکیو۔ ۔ کتنی سپیڈ سے نیچے آئے ہو۔۔ اب جواب دیکر جانا۔۔ 😂😂😂😂😂😂😂
Non-Sarcastic	ہلکا ہلکا سکون مل جائے گا ٹرائی کر لیں 😜😂😜
Sarcastic	بےبی کو باؤجی کی تیمارداری کے لئے ضمانت پہ رہا کیا تھا۔ اب باؤجی تو ہیں نہیں تو ضمانت کس بات پہ۔۔؟؟😳😉😂😉🤣🤣😂
Sarcastic	اگر عمران خان آج الیکشن کا اعلان کر دے ۔ تو ن لیگ ، پیپلز پارٹی ، اور فضل الرحمن پھر سے ایک دوسرے کو گالیاں دیتے نظر آئیں گے😂😂
Sarcastic	نہ چھیڑ غریباں نوں ذکی۔۔۔۔۔ او وی مہینے دی 21 تاریخ نوں۔۔۔ 😔😔😔
Sarcastic	اب اِن خُوش فہمی میں مُبتلا مادر چود ہندُوؤں کو کون سمجھائے کہ پاکستانی فوج کے جوان تو درکنار اُن کے جمعدار بھی آئی جی سندھ جیسے بھڑوے کو اُس کے دفتر میں جھاڑُو سے پِیٹ کر آ جائیں 😁
Non-Sarcastic	شکر ہے آپ نے بتا دیا کہ مزاق تھا ورنہ میں نے سیریس لے لینا تھا 😂
Non-Sarcastic	اتنے سستے کہا تھےھم رعایت کی بس تیرے واسطے👫
Non-Sarcastic	قلمکار تعمیرکردار 🌹تزکیہ نفس🌹 ● خداوند تعالٰی فرماتا ہے؛ '' قَدْ اَفْلَحَ مَنْ زَکَّھَا¤ '' جس کسی نے اپنے نفس کو پاک و…
Non-Sarcastic	کس کس دی بھناں ؟ میری تے ماں وی آے ہی آکھدی اے۔ اے کافر ہو گیا۔ 😩😩😩
Sarcastic	پورے ملک کو کنگال کرنے کا کریڈٹ بھی محترم کرپٹ شریف کو جاتا ہے ✋
Sarcastic	پٹواری ہر جگہ مفتہ ڈھونڈتے ہیں۔😂
Sarcastic	ہائے میرا کپتان 😍 یہاں تو آوے کا آوا ہی بگڑا ہوا ہے کپتان کس کس کو ٹھیک کرے گا 😢 پہلے ملکی خزانہ چور آٹا چی…
Sarcastic	سوچو سوچو۔۔میٹھا زیادہ ہو تو کہتے ہیں۔۔اٹھاؤ ہے۔۔اچھا بنو تو کہتے ہیں مفاد ہوگا۔۔ وغیرہ وغیرہ ۔😂😂
Non-Sarcastic	امام عشق و محبت سیدی سرکار اعلی حضرت رحمہ اللہ کا 🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻 نعت گوئی نظمی نے سیکھی حسان الہند سے شعر کہتے تھے جو بریلی میں مدینہ دیکھ کر سبحان الله سبحان الله سبحان الله سبحان الله
Non-Sarcastic	جی صحیح کہا ڈبل محنت۔۔۔۔😂
Non-Sarcastic	میں غصے میں ہوں😔
Non-Sarcastic	😁😁😁😁 لیول اے ویرے دا
Sarcastic	صفدر اعوان صاحب اصل میں آصف علی زرداری جیسا داماد بننا چاہتے ہیں۔۔ مگر آصف علی زرداری بننے کے لیئے بیوی، سالوں اور تمام سسرالی خاندان کو اس دنیا سے کوچ کرانا پڑتا ہے 😉😉😅😆
Sarcastic	میرے کپتان کہنے والے ہمارے لیے کیا ہے 😂
Sarcastic	بالکل بالکل۔ پی ڈی ایم نے کہا تھا کہ ایسی غلیظ اور اخلاق سے گری ہوئی حرکت کرو۔ ایک آئی جی کو اغواء کرو۔ پرچہ کٹواو اور قوم کی بیٹی کے کمرے میں دروازہ توڑ کر گھس جاو۔ 👏👏👏
Sarcastic	کچھ شرم ہوتی کچھ حیا ہوتی ہے😶 اتنی بد عائیں لے کر جاو گے کہاں نکموں ۔۔۔😂 NoPmcSyllabus
Non-Sarcastic	سائین مراد علی شاھ نے دل جیت لیا ویلڈن ننڈا سائین😊☺✊👊💕❤
Non-Sarcastic	جیے الطاف حسین سدا جیے میرا قائد 💕💕 Karachi_want_Altaf_back
Non-Sarcastic	ربِ ہنستا ہوا رکھے تم کو. تم تو ہنسنے کی عادی ہو. ♥️♥️ سالگرہ مبارک 🎂 Happy Bihday 🎁🎁 8 da go 🎈
Non-Sarcastic	خاتم_النبیین_محمدﷺ اج 300 ممبرز کو پروموٹ کر دیا میں سب چھوٹے اور نیو فالوورز کو پروموٹ کرتا ہوں اگر اپکے فالوورز کم ہیں تو ریٹویٹ کریں 💕
Sarcastic	لگتا ہے پٹواریوں کو اب بھی یقین ہے کہ تاحیات نااہل کی حکومت پھر سے آئے گی 🤦‍♂️
Sarcastic	مریم کے پپا چور ہیں مریم کے چچا بھی چور ہیں مریم کے چچے کے پتر بھی چور ہیں مریم کا اپنا پتر بھی چور ہے مریم کے پتر کا ابا مندر کا گھنٹہ ہے😂😂😂سالہ Pakistan
Sarcastic	بد ترین میڈیا ٹرائِل کےباوجود بھی پاکستان کی عوام میاں نواز شریف کےساتھ جُڑی ھوئی ھے سلیم صافی👉
Sarcastic	کن کر گل سُن مکھناں پیار دا تینوں میں ول دسنا ____⁦🌼
Non-Sarcastic	ملے تب نہ کوئی🙈😂😂
Non-Sarcastic	چلو چھڈو فیر رب راکھا ربینا بشیر تسی شاعری نوں بریک نا دو لگے راہو 😂😂
Non-Sarcastic	50 کی چیز 100 کی بیچ کر تکبیر اولیٰ مس نہ کرنا رمضان/عید مبارک کو سیزن کہنا جب تک اسلام عبادات تک محدود سمجھا جائے گا کچھ نہ ہوگا 75٪ اسلام کو چھوا تک نہیں گیا😡
Non-Sarcastic	ارے نہیں بڑھیا، ہماری تو جان ہے توں😍۔ مزاق کرتے ہیں 😘
Sarcastic	کدو 200 روپے گَز ٹینڈے 100 روپے فُٹ مولی 300 روپے میـٹر بلاول شدید 😂😂
Sarcastic	ماشاءاللہ پی ٹی آئی والوں نے لفافہ اینکر اور صحافیوں کو کہیں کا نہیں چھوڑا 😂😂😂 لفافہ_جرنلزم_پاکستان_کا_ناسور
Sarcastic	یعنی ان نااہلوں مریم صاحبہ کی سپیچ کو قومی چینل کی آمدن کا ذریعہ بننے کی بجائے ملٹی نیشنل میڈیا کوفائدہ پہچایا😡
Sarcastic	کے شو میں کی باتیں سن کر ایسا محسوس ہوا کہ ڈی جی رینجرز سندھ میاں نواز شریف کی ٹیم کا بندہ ہے 😂
Non-Sarcastic	ہے نا ___⁦🙆🏻‍♀️⁩وہی
Non-Sarcastic	حقیقی شیعہ امام حسین سید الشہداء سلام اللہ علیہ نے فرمایا ہمارا شیعہ وہ ہے جسکا دل ہر طرح کی خیانت، دھوکھا، اور مکاری سے پاک ہے۔ 📚 بحارالانوار ج ۶۵ ،ص ۱۵۶
Non-Sarcastic	وہ بادل سر پہ چھائے ہیں کہ سر سے ہٹ نہیں سکتے ملا ہے درد وہ دل کو کہ دل سے جا نہیں سکتا 🍂 اردو_زبان
Non-Sarcastic	مت پوچھیں ورنہ میں بلاک 😂
Sarcastic	اور کسی کام کا تو پتہ نہیں مگر تیرے جیسے بڈھوں کو آخری عمر میں خرید کر زلیل کرواتا ضرور نظر آرہا ہے
Sarcastic	بابے نو ہزار دفعہ سمجھایا بابا صحافت کر دلالی نہ کر مگر اے وہ اک نمبر دا چوتھیا اے اینوں سمجھ نئی آندی ویسے کیا ثبوت ہے کہ اس کو گولیاں لگی ہیں اور واقع ہی حملہ ہوا ہے؟ پاکستان کی بائیس کروڑ عوام یوتھیا نہیں جو یقین کر لیں سچ جان کے جیو
Sarcastic	طالبہ ہے اسکو معذوری کے کوٹہ پر وزیراعظم بنایا جائے ویسے بھی 126 دن جلاؤ، گھیراؤ سرکاری عمارات پر حملہ،سیکورٹی فورسز کو اپنے ہاتھ سے پھانسی دینے کی دھمکی، سول نافرمانی ایسے شروع ہونے والی سیاست ایسی ہی حرکات اور انتشار میں ختم ہورہی ہے یہ سب تو پڑھی لکھی حرکتیں ہیں نا....
Sarcastic	چار سالہ حکومت میں کونسا اسلامی کام کیا جو دوبارہ اسی عطار کے لونڈے سے دوا کی امید لگا رہے ہو۔
Non-Sarcastic	سچی یا طنزیہ 🙊🙈
Non-Sarcastic	اس کا باپ بھی چور تھا ظفر حجازی 😝
Non-Sarcastic	میری دعا اللّه تعالیٰ آپ کی ہر ایک دعا قبول فرماے اور آپ کی ہر مشکل کو آسان کرے امین ❤❤❤
Non-Sarcastic	ماشاءالله جیو ھزاروں سال ❤
Sarcastic	قائداعظم نے ایمبولینس خود خراب کی تھی۔ لیاقت علی خان نے خود کو گولی مرواٸی تھی۔ ذوالفقار بھٹو نے خود کو سزاۓ موت دی تھی۔ بینظیر نے خود کو گولیاں مرواٸی تھی اور اب عمران خان نے خود پر فائرنگ کرواٸی ہے۔
Sarcastic	مولانا فضل الرحمان صاحب نے کہا تھا کہ تم کسی چوک چوراہے پر کھڑے ہو جاؤ میں یقین سے کہہ سکتا ہوں کہ تمہیں کوئی کتا بھی نہیں سونھگے گا فتنہ کو برا لگا اٹھ دن لانگ مارچ کیا کسی نے حملہ نہیں کیا پھر فتنہ خان کو پلاننگ کے تحت حملے کا ڈرامہ کرنا پڑا
Sarcastic	بڑھاپے میں پالش مارنا بڑا مشکل کام ہوتا ھے لیکن آپ کر رہے ھے بڑی بات ھے
Sarcastic	لگتا ہے کہ اوریا مقبول کی کوئی ویڈیو نیازی کے ہاتھ لگ گئ ہے یا پھر پیرنی نے کوئی جادو کر رکھا ہے جس کی وجہ سے اوریا صاحب سٹیا گئے ہیں اور ہر وقت نیازی کے تلوے چاٹنے میں فخر محسوس کرتے ہیں۔ لگے رہو جناب
Non-Sarcastic	ٹوئن 😀
Non-Sarcastic	تیری پیدائش میں بھی اہلِ علاقہ کا ہاتھ تھا 😂🖕🖕🖕😂😂😂😂😂😂🙆‍♂️
Non-Sarcastic	365 فالورز کا اضافہ کریں لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں ریٹوئیٹ کریں 🔄 ریٹوئیٹ والوں کو فالو کریں اور فالو بیک دی…
Non-Sarcastic	زندگی کی اس سٹیج پر آگئی ہوں کہ اب اگر کوئی کہے ہاتھی اڑتا ہے تو بحث نہیں کرتی کہ ہاں بھئی آپ نے کہا ہے تو اڑتا ہی ہوگا 😹😒
Sarcastic	ہم آپ کو کرسی پر چڑھانے کے چکر میں آپ مشیر کے چکر میں لگے ہوئے😏
Sarcastic	پیشگی سوری لکھا کوئی بھی عزر آسکتا مجھے شک تھا😋
Sarcastic	سردار عابد ملہی ... عرف موٹروے 😎😎 😜😜😜😜😜
Sarcastic	وہ دونوں ایک دوسرے کو گالیاں دے رہے تھے، میں نے جا کر سمجھایا کہ `` جسم کے زخم بھر جاتے ہیں مگر الفاظ کے زخم کبھی نہیں بھرتے '' ۔۔۔ تب جا کر کہیں مار پیٹ شروع ہوئ۔۔😊
Non-Sarcastic	مفتری مبشر ہو جا جو بھی ہو کیا فرق پڑنا ہے ان سب نے قرآن اور حدیث کے حوالوں سے شرمندہ و ذلیل و خوار ہو کر دوڑنا ہی ہے۔ 🤣رزلٹ تو یہی نکلناہے 😏
Non-Sarcastic	😂😂😂😂😂 میں کی کیتا
Non-Sarcastic	نہیں وہ اپکو وقتاً فوقتاً پتہ چلتے رہیں گے 😜😜🤭🤭
Non-Sarcastic	اور بھی ہیں یہ تو تھیں ہی ۔۔❤
Sarcastic	ووٹ اور سپورٹ جس کو مرضی کریں لیکن اخلاق سے نہ گریں آ پکا تعارف آ پکی پارٹی نہیں آ پکے ماں باپ ہیں جنہوں نے آ پکی تربیت کی ہے🙏
Sarcastic	شبلی فراز کی تاریخی درگت شاہزیب خانزادہ کے ہاتھوں 😂
Sarcastic	مریم نواز قوم کی بیٹی ہیں،پوری قوم شرمندہ ہے، مریم اورنگزیب اس پر شرمندہ ہونا ہی بنتا ہے ویسے🤒😕 مارخورز
